location,iso_code,date,total_cases,total_deaths,new_cases,new_deaths,new_cases_smoothed,new_deaths_smoothed,new_cases_per_million,total_cases_per_million,new_cases_smoothed_per_million,new_deaths_per_million,total_deaths_per_million,new_deaths_smoothed_per_million
Andorra,AND,11/16/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,11/17/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,11/18/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,11/19/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,11/20/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,11/21/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,11/22/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,11/23/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,11/24/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,11/25/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,11/26/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,11/27/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,11/28/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,11/29/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,11/30/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/1/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/2/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/3/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/4/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/5/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/6/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/7/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/8/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/9/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/10/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/11/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/12/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/13/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/14/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/15/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/16/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/17/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/18/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/19/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/20/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/21/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/22/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/23/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/24/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/25/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/26/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/27/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/28/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/29/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/30/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,12/31/2022,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/1/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/2/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/3/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/4/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/5/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/6/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/7/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/8/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/9/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/10/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/11/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/12/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/13/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/14/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/15/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/16/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/17/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/18/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/19/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/20/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/21/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/22/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/23/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/24/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/25/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/26/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/27/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/28/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/29/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/30/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,1/31/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/1/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/2/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/3/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/4/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/5/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/6/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/7/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/8/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/9/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/10/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/11/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/12/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/13/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/14/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/15/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/16/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/17/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/18/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/19/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/20/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/21/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/22/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/23/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/24/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/25/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/26/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/27/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,2/28/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/1/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/2/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/3/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/4/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/5/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/6/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/7/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/8/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/9/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/10/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/11/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/12/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/13/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/14/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/15/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/16/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/17/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/18/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/19/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/20/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/21/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/22/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/23/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/24/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/25/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/26/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/27/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/28/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/29/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/30/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,3/31/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,4/1/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,4/2/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,4/3/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,4/4/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,4/5/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,4/6/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,4/7/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,4/8/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,4/9/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,4/10/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,4/11/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,4/12/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,4/13/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,4/14/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,4/15/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
Andorra,AND,4/16/2023,4,0,0,0,0,0,0,50.098,0,0,0,0
